#رقم,مشكول,صنف,أصل,جنس,عدد
3940,نَاشِطٌ,فاعل,نَشَطَ,مذكر,مفرد
3941,نَوَاشِطٌ,,,,جمع
3942,نُشََّاطٌ,,,,جمع
3943,نَشَطَةٌ,,,,جمع
3944,مُنَشِّطٌ,فاعل,نَشَّطَ,مذكر,مفرد
5825,مُتَنَشِّطٌ,فاعل,تَنَشَّطَ,مذكر,مفرد
3945,نَاشِفٌ,فاعل,نَشَفَ,مذكر,مفرد
3947,مُنَشِّفٌ,فاعل,نَشَّفَ,مذكر,مفرد
414,مُسْتَنْشِقٌ,فاعل,اِسْتَنْشَقَ,مذكر,مفرد
6638,مُنْتَشِلٌ,فاعل,اِنْتَشَلَ,مذكر,مفرد
6690,مُنْشِلٌ,فاعل,أَنْشَلَ,مذكر,مفرد
6843,نَاشِلٌ,فاعل,نَشَلَ,مذكر,مفرد
649,مُنْتَصِبٌ,فاعل,اِنْتَصَبَ,مذكر,مفرد
3948,نَاصِبٌ,فاعل,نَصَبَ,مذكر,مفرد
3949,نَوَاصِبُ,,,,جمع
3950,نُصََّابٌ,,,,جمع
3951,نَصَبَةٌ,,,,جمع
5826,مُتَنَصِّبٌ,فاعل,تَنَصَّبَ,مذكر,مفرد
6691,مُنْصِبٌ,فاعل,أَنْصَبَ,مذكر,مفرد
693,مُنْصِتٌ,فاعل,أَنْصَتَ,مذكر,مفرد
5827,مُتَنَصِّتٌ,فاعل,تَنَصَّتَ,مذكر,مفرد
6844,نَاصِتٌ,فاعل,نَصَتَ,مذكر,مفرد
3952,نَاصِحٌ,فاعل,نَصَحَ,مذكر,مفرد
3953,نَوَاصِحٌ,,,,جمع
3954,نُصََّاحٌ,,,,جمع
3955,نَصَحَةٌ,,,,جمع
3956,نَصَفَةٌ,,,,جمع
3957,نُصََّارٌ,,,,جمع
3958,أَنْصَارٌ,,,,جمع
3959,نَوَاصِرٌ,,,,جمع
3960,نَصَرَةٌ,,,,جمع
6639,مُنْتَصِحٌ,فاعل,اِنْتَصَحَ,مذكر,مفرد
650,مُنْتَصِرٌ,فاعل,اِنْتَصَرَ,مذكر,مفرد
3752,مُنَاصِرٌ,فاعل,نَاصَرَ,مذكر,مفرد
3946,نَاصِرٌ,فاعل,نَصَرَ,مذكر,مفرد
5799,مُتَنَاصِرٌ,فاعل,تَنَاصَرَ,مذكر,مفرد
5828,مُتَنَصِّرٌ,فاعل,تَنَصَّرَ,مذكر,مفرد
6253,مُسْتَنْصِرٌ,فاعل,اِسْتَنْصَرَ,مذكر,مفرد
6693,مُنَصِّرٌ,فاعل,نَصَّرَ,مذكر,مفرد
3961,نَاصِعٌ,فاعل,نَصَعَ,مذكر,مفرد
3962,نَوَاصِعٌ,,,,جمع
696,مُنْصِفٌ,فاعل,أَنْصَفَ,مذكر,مفرد
1179,مُتَنَاصِفٌ,فاعل,تَنَاصَفَ,مذكر,مفرد
3963,نَاصِفٌ,فاعل,نَصَفَ,مذكر,مفرد
3964,نُصََّافٌ,,,,جمع
3965,نَوَاصِفُ,,,,جمع
5829,مُتَنَصِّفٌ,فاعل,تَنَصَّفَ,مذكر,مفرد
6628,مُنَاصِفٌ,فاعل,نَاصَفَ,مذكر,مفرد
6640,مُنْتَصِفٌ,فاعل,اِنْتَصَفَ,مذكر,مفرد
5830,مُتَنَصِّلٌ,فاعل,تَنَصَّلَ,مذكر,مفرد
6845,نَاصِلٌ,فاعل,نَصَلَ,مذكر,مفرد
3967,نَاضِبٌ,فاعل,نَضَبَ,مذكر,مفرد
3968,نُضَّبٌ,,,,جمع
3969,نَوَاضِبٌ,,,,جمع
3970,نَاضِجٌ,فاعل,نَضَجَ,مذكر,مفرد
3971,نَوَاضِحٌ,,,,جمع
3972,نُضََّاحٌ,,,,جمع
3973,نَضَحَةٌ,,,,جمع
3974,نَاضِحٌ,فاعل,نَضَحَ,مذكر,مفرد
3975,نَوَاضِحُ,,,,جمع
3976,نَطَرَةٌ,,,,جمع
5831,مُتَنَضِّحٌ,فاعل,تَنَضَّحَ,مذكر,مفرد
6846,نَاضِخٌ,فاعل,نَضَخَ,مذكر,مفرد
3966,مُنَضِّدٌ,فاعل,نَضَّدَ,مذكر,مفرد
5832,مُتَنَضِّدٌ,فاعل,تَنَضَّدَ,مذكر,مفرد
6847,نَاضِدٌ,فاعل,نَضَدَ,مذكر,مفرد
3977,نَاضِرٌ,فاعل,نَضَرَ,مذكر,مفرد
3978,نُضَّرٌ,,,,جمع
3979,نَوَاضِرُ,,,,جمع
6698,مُنْضِرٌ,فاعل,أَنْضَرَ,مذكر,مفرد
3753,مُنَاضِلٌ,فاعل,نَاضَلَ,مذكر,مفرد
6848,نَاضِلٌ,فاعل,نَضَلَ,مذكر,مفرد
3980,نَاطِحٌ,فاعل,نَطَحَ,مذكر,مفرد
3981,نَوَاطِحُ,,,,جمع
3982,نُطََّاحٌ,,,,جمع
3983,نَطَحَةٌ,,,,جمع
5800,مُتَنَاطِحٌ,فاعل,تَنَاطَحَ,مذكر,مفرد
3984,نَاطِرٌ,فاعل,نَطَرَ,مذكر,مفرد
3985,نُطََّارٌ,,,,جمع
3986,نُظََّارٌ,,,,جمع
3987,نَوَاطِرٌ,,,,جمع
5833,مُتَنَطِّعٌ,فاعل,تَنَطَّعَ,مذكر,مفرد
6849,نَاطِعٌ,فاعل,نَطَعَ,مذكر,مفرد
3988,نَاطِفٌ,فاعل,نَطِفَ,مذكر,مفرد
3989,نَوَاطِفٌ,,,,جمع
415,مُسْتَنْطِقٌ,فاعل,اِسْتَنْطَقَ,مذكر,مفرد
3990,نَاطِقٌ,فاعل,نَطَقَ,مذكر,مفرد
3991,نَوَاطِقٌ,,,,جمع
3992,نُطََّاقٌ,,,,جمع
3993,نَطَقَةٌ,,,,جمع
5834,مُتَنَطِّقٌ,فاعل,تَنَطَّقَ,مذكر,مفرد
6850,نَاطِلٌ,فاعل,نَطَلَ,مذكر,مفرد
3754,مُنَاظِرٌ,فاعل,نَاظَرَ,مذكر,مفرد
3994,نَاظِرٌ,فاعل,نَظَرَ,مذكر,مفرد
3995,نَظََّارَةٌ,,,,جمع
3996,نَوَاظِرُ,,,,جمع
5801,مُتَنَاظِرٌ,فاعل,تَنَاظَرَ,مذكر,مفرد
6704,مُنْظِرٌ,فاعل,أَنْظَرَ,مذكر,مفرد
3997,مُنَظِّفٌ,فاعل,نَظَّفَ,مذكر,مفرد
5835,مُتَنَظِّفٌ,فاعل,تَنَظَّفَ,مذكر,مفرد
641,مُنْتَظِمٌ,فاعل,اِنْتَظَمَ,مذكر,مفرد
3998,نَاظِمٌ,فاعل,نَظَمَ,مذكر,مفرد
3999,نَوَاظِمٌ,,,,جمع
4000,نُظََّامٌ,,,,جمع
4001,نَظَمَةٌ,,,,جمع
4002,مُنَظِّمٌ,فاعل,نَظَّمَ,مذكر,مفرد
5802,مُتَنَاظِمٌ,فاعل,تَنَاظَمَ,مذكر,مفرد
5836,مُتَنَظِّمٌ,فاعل,تَنَظَّمَ,مذكر,مفرد
50,نَاعِبٌ,فاعل,,مذكر,مفرد
51,نُعَّبٌ,فاعل,,,جمع
52,نَوَاعِبُ,فاعل,,,جمع
4003,نَاعِتٌ,فاعل,نَعَتَ,مذكر,مفرد
4004,نَوَاعِمٌ,,,,جمع
4005,نُعََّامٌ,,,,جمع
4006,نَعَمَةٌ,,,,جمع
5803,مُتَنَاعِتٌ,فاعل,تَنَاعَتَ,مذكر,مفرد
6705,مُنْعِتٌ,فاعل,أَنْعَتَ,مذكر,مفرد
6851,نَاعِرٌ,فاعل,نَعَرَ,مذكر,مفرد
4007,نَاعِسٌ,فاعل,نَعَسَ,مذكر,مفرد
4008,نَوَاعِسٌ,,,,جمع
4009,نُعََّاسٌ,,,,جمع
4010,نَعَسَةٌ,,,,جمع
652,مُنْتَعِشٌ,فاعل,اِنْتَعَشَ,مذكر,مفرد
705,مُنْعِشٌ,فاعل,أَنْعَشَ,مذكر,مفرد
6254,مُسْتَنْعِشٌ,فاعل,اِسْتَنْعَشَ,مذكر,مفرد
6852,نَاعِشٌ,فاعل,نَعَشَ,مذكر,مفرد
4011,نَاعِقٌ,فاعل,نَعَقَ,مذكر,مفرد
4012,نَعَقَةٌ,,,,جمع
4013,نُعََّاقٌ,,,,جمع
4014,نَوَاعِقُ,,,,جمع
5837,مُتَنَعِّلٌ,فاعل,تَنَعَّلَ,مذكر,مفرد
6641,مُنْتَعِلٌ,فاعل,اِنْتَعَلَ,مذكر,مفرد
6853,نَاعِلٌ,فاعل,نَعَلَ,مذكر,مفرد
1180,مُتَنَاعِمٌ,فاعل,تَنَاعَمَ,مذكر,مفرد
1186,مُتَنَعِّمٌ,فاعل,تَنَعَّمَ,مذكر,مفرد
4015,نَاعِمٌ,فاعل,نَعُمَ,مذكر,مفرد
4016,نَوَاعِمُ,,,,جمع
4017,نَاعِي,فاعل,نَعَى,مذكر,مفرد
4018,نُعَاةٌ,,,,جمع
4019,نَوَاعِي,,,,جمع
6854,نَاغِبٌ,فاعل,نَغَبَ,مذكر,مفرد
6855,نَاغِزٌ,فاعل,نَغَزَ,مذكر,مفرد
5838,مُتَنَغِّصٌ,فاعل,تَنَغَّصَ,مذكر,مفرد
6712,مُنْغِصٌ,فاعل,أَنْغَصَ,مذكر,مفرد
6856,نَاغِصٌ,فاعل,نَغَصَ,مذكر,مفرد
1181,مُتَنَاغِمٌ,فاعل,تَنَاغَمَ,مذكر,مفرد
5839,مُتَنَغِّمٌ,فاعل,تَنَغَّمَ,مذكر,مفرد
6714,مُنَغِّمٌ,فاعل,نَغَّمَ,مذكر,مفرد
6857,نَاغِمٌ,فاعل,نَغَمَ,مذكر,مفرد
4020,نَافِثٌ,فاعل,نَفَثَ,مذكر,مفرد
4021,نَوَافِيثُ,,,,جمع
4022,نَوَافِثٌ,,,,جمع
4023,نُفََّاثٌ,,,,جمع
4024,نَفَثَةٌ,,,,جمع
3755,مُنَافِحٌ,فاعل,نَافَحَ,مذكر,مفرد
3756,نَوَائِمٌ,,,,جمع
6858,نَافِحٌ,فاعل,نَفَحَ,مذكر,مفرد
653,مُنْتَفِخٌ,فاعل,اِنْتَفَخَ,مذكر,مفرد
6859,نَافِخٌ,فاعل,نَفَخَ,مذكر,مفرد
4470,مُسْتَنْفِدٌ,,اِسْتَنْفَدَ,مذكر,مفرد
6860,نَافِدٌ,فاعل,نَفَدَ,مذكر,مفرد
4025,نَافِذٌ,فاعل,نَفَذَ,مذكر,مفرد
4026,نَوَافِذٌ,,,,جمع
4027,نُفََّاذٌ,,,,جمع
4028,نَفَذَةٌ,,,,جمع
4029,مُنَفِّذٌ,فاعل,نَفَّذَ,مذكر,مفرد
416,مُسْتَنْفِرٌ,فاعل,اِسْتَنْفَرَ,مذكر,مفرد
1182,مُتَنَافِرٌ,فاعل,تَنَافَرَ,مذكر,مفرد
4030,نَافِرٌ,فاعل,نَفَرَ,مذكر,مفرد
4031,نَفْرٌ,,,,جمع
4032,نُفَّرٌ,,,,جمع
4033,نَوَافِرٌ,,,,جمع
4034,نُفََّارٌ,,,,جمع
4035,نَفَرَةٌ,,,,جمع
4036,مُنَفِّرٌ,فاعل,نَفَّرَ,مذكر,مفرد
1187,مُتَنَفِّسٌ,فاعل,تَنَفَّسَ,مذكر,مفرد
3746,مُنَافِسٌ,فاعل,نَافَسَ,مذكر,مفرد
3747,نَوَادِي,,,,جمع
4037,نَافِسٌ,فاعل,نَفَسَ,مذكر,مفرد
4038,نَوَافِسٌ,,,,جمع
4039,نُفََّاسٌ,,,,جمع
4040,نَفَسَةٌ,,,,جمع
5804,مُتَنَافِسٌ,فاعل,تَنَافَسَ,مذكر,مفرد
6722,مُنْفِسٌ,فاعل,أَنْفَسَ,مذكر,مفرد
654,مُنْتَفِشٌ,فاعل,اِنْتَفَشَ,مذكر,مفرد
5840,مُتَنَفِّشٌ,فاعل,تَنَفَّشَ,مذكر,مفرد
6725,مُنْفِشٌ,فاعل,أَنْفَشَ,مذكر,مفرد
6861,نَافِشٌ,فاعل,نَفَشَ,مذكر,مفرد
4041,نَافِضٌ,فاعل,نَفَضَ,مذكر,مفرد
4042,نَوَافِضٌ,,,,جمع
4043,نُفََّاضٌ,,,,جمع
4044,نَفَضَةٌ,,,,جمع
6642,مُنْتَفِضٌ,فاعل,اِنْتَفَضَ,مذكر,مفرد
6728,مُنْفِضٌ,فاعل,أَنْفَضَ,مذكر,مفرد
4045,نَافِطٌ,فاعل,نَفَطَ,مذكر,مفرد
4046,نَوَافِطُ,,,,جمع
5841,مُتَنَفِّطٌ,فاعل,تَنَفَّطَ,مذكر,مفرد
655,مُنْتَفِعٌ,فاعل,اِنْتَفَعَ,مذكر,مفرد
4047,نَافِعٌ,فاعل,نَفَعَ,مذكر,مفرد
4048,نَوَافِعٌ,,,,جمع
4049,نُفََّاعٌ,,,,جمع
4050,نَفَعَةٌ,,,,جمع
3757,مُنَافِقٌ,فاعل,نَافَقَ,مذكر,مفرد
4051,نَافِقٌ,فاعل,نَفَقَ,مذكر,مفرد
4052,نَوَافِقٌ,,,,جمع
6732,مُنْفِقٌ,فاعل,أَنْفَقَ,مذكر,مفرد
4053,نَافِلَةٌ,فاعل,نَفَلَ,مؤنث,مفرد
4054,نَوَافِلُ,,,,جمع
5842,مُتَنَفِّلٌ,فاعل,تَنَفَّلَ,مذكر,مفرد
6862,نَافِلٌ,فاعل,نَفَلَ,مذكر,مفرد
3758,مُنَافِي,فاعل,نَافَى,مذكر,مفرد
4055,نَافِي,فاعل,نَفَى,مذكر,مفرد
4056,نُفَاةٌ,,,,جمع
4057,نَوَافِي,,,,جمع
5843,مُتَنَقِّبٌ,فاعل,تَنَقَّبَ,مذكر,مفرد
6736,مُنْقِبٌ,فاعل,أَنْقَبَ,مذكر,مفرد
6863,نَاقِبٌ,فاعل,نَقَبَ,مذكر,مفرد
4466,مُنَقِّحٌ,,نَقَّحَ,مذكر,مفرد
4515,مُنَقِّحٌ,,نَقَّحَ,مذكر,مفرد
6864,نَاقِحٌ,فاعل,نَقَحَ,مذكر,مفرد
656,مُنْتَقِدٌ,فاعل,اِنْتَقَدَ,مذكر,مفرد
4058,نَاقِدٌ,فاعل,نَقَدَ,مذكر,مفرد
4059,نُقََّادٌ,,,,جمع
4060,نَوَاقِدٌ,,,,جمع
4061,نَقَدَةٌ,,,,جمع
716,مُنْقِذٌ,فاعل,أَنْقَذَ,مذكر,مفرد
6865,نَاقِذٌ,فاعل,نَقَذَ,مذكر,مفرد
4062,نَاقِرٌ,فاعل,نَقَرَ,مذكر,مفرد
4063,نَوَاقِرُ,,,,جمع
4064,نُقََّارٌ,,,,جمع
4065,نَقَرَةٌ,,,,جمع
4066,نَاقِسٌ,فاعل,نَقَسَ,مذكر,مفرد
4067,نَوَافِسٌ,,,,جمع
3759,مُنَاقِشٌ,فاعل,نَاقَشَ,مذكر,مفرد
6866,نَاقِشٌ,فاعل,نَقَشَ,مذكر,مفرد
4068,نَاقِصٌ,فاعل,نَقَصَ,مذكر,مفرد
4069,نُقَّصٌ,,,,جمع
4070,نَوَاقِصٌ,,,,جمع
4071,نُقََّاصٌ,,,,جمع
4072,نَقَصَةٌ,,,,جمع
5844,مُتَنَقِّصٌ,فاعل,تَنَقَّصَ,مذكر,مفرد
6643,مُنْتَقِصٌ,فاعل,اِنْتَقَصَ,مذكر,مفرد
6739,مُنْقِصٌ,فاعل,أَنْقَصَ,مذكر,مفرد
1183,مُتَنَاقِضٌ,فاعل,تَنَاقَضَ,مذكر,مفرد
3760,مُنَاقِضٌ,فاعل,نَاقَضَ,مذكر,مفرد
5845,مُتَنَقِّضٌ,فاعل,تَنَقَّضَ,مذكر,مفرد
6644,مُنْتَقِضٌ,فاعل,اِنْتَقَضَ,مذكر,مفرد
6742,مُنْقِضٌ,فاعل,أَنْقَضَ,مذكر,مفرد
6867,نَاقِضٌ,فاعل,نَقَضَ,مذكر,مفرد
6868,نَاقِطٌ,فاعل,نَقَطَ,مذكر,مفرد
4073,نَاقِعٌ,فاعل,نَقَعَ,مذكر,مفرد
4074,نَوَاقِعٌ,,,,جمع
4075,نُقََّاعٌ,,,,جمع
4076,نَقَعَةٌ,,,,جمع
6869,نَاقِفٌ,فاعل,نَقَفَ,مذكر,مفرد
657,مُنْتَقِلٌ,فاعل,اِنْتَقَلَ,مذكر,مفرد
1188,مُتَنَقِّلٌ,فاعل,تَنَقَّلَ,مذكر,مفرد
4077,نَاقِلٌ,فاعل,نَقَلَ,مذكر,مفرد
4078,نَقَلَةٌ,,,,جمع
4079,نَوَاقِلٌ,,,,جمع
4080,نُقََّالٌ,,,,جمع
4081,نَقَلَةٌ,,,,جمع
5805,مُتَنَاقِلٌ,فاعل,تَنَاقَلَ,مذكر,مفرد
6745,مُنْقِلٌ,فاعل,أَنْقَلَ,مذكر,مفرد
658,مُنْتَقِمٌ,فاعل,اِنْتَقَمَ,مذكر,مفرد
4082,نَاقِمٌ,فاعل,نَقَمَ,مذكر,مفرد
4083,نَوَاقِمٌ,,,,جمع
4084,نُقََّامٌ,,,,جمع
4085,نَقَمَةٌ,,,,جمع
6870,نَاقِهٌ,فاعل,نَقَهَ,مذكر,مفرد
659,مُنْتَقِي,فاعل,اِنْتَقَى,مذكر,مفرد
5846,مُتَنَكِّبٌ,فاعل,تَنَكَّبَ,مذكر,مفرد
6871,نَاكِبٌ,فاعل,نَكَبَ,مذكر,مفرد
6749,مُنَكِّتٌ,فاعل,نَكَّتَ,مذكر,مفرد
6872,نَاكِثٌ,فاعل,نَكَثَ,مذكر,مفرد
4086,نَاكِحٌ,فاعل,نَكَحَ,مذكر,مفرد
4087,نَوَاكِحٌ,,,,جمع
4088,نُكََّاحٌ,,,,جمع
4089,نَكَحَةٌ,,,,جمع
5806,مُتَنَاكِحٌ,فاعل,تَنَاكَحَ,مذكر,مفرد
6752,مُنْكِحٌ,فاعل,أَنْكَحَ,مذكر,مفرد
4090,نَاكِدٌ,فاعل,نَكَدَ,مذكر,مفرد
4091,نَوَاكِدٌ,,,,جمع
4092,مُنَكِّدٌ,فاعل,نَكَّدَ,مذكر,مفرد
5847,مُتَنَكِّدٌ,فاعل,تَنَكَّدَ,مذكر,مفرد
417,مُسْتَنْكِرٌ,فاعل,اِسْتَنْكَرَ,مذكر,مفرد
720,مُنْكِرٌ,فاعل,أَنْكَرَ,مذكر,مفرد
1189,مُتَنَكِّرٌ,فاعل,تَنَكَّرَ,مذكر,مفرد
4093,نَاكِرٌ,فاعل,نَكَرَ,مذكر,مفرد
4094,نَوَاكِرٌ,,,,جمع
4095,نُكََّارٌ,,,,جمع
4096,نَكَرَةٌ,,,,جمع
6873,نَاكِزٌ,فاعل,نَكَزَ,مذكر,مفرد
660,مُنْتَكِسٌ,فاعل,اِنْتَكَسَ,مذكر,مفرد
4097,نَاكِسٌ,فاعل,نَكَسَ,مذكر,مفرد
4098,نَوَاكِسُ,,,,جمع
4099,نُكََّاسٌ,,,,جمع
4100,نَكَسَةٌ,,,,جمع
4101,مُنَكِّسٌ,فاعل,نَكَّسَ,مذكر,مفرد
5848,مُتَنَكِّسٌ,فاعل,تَنَكَّسَ,مذكر,مفرد
6645,مُنْتَكِصٌ,فاعل,اِنْتَكَصَ,مذكر,مفرد
6756,مُنَكِّصٌ,فاعل,نَكَّصَ,مذكر,مفرد
6874,نَاكِصٌ,فاعل,نَكَصَ,مذكر,مفرد
418,مُسْتَنْكِفٌ,فاعل,اِسْتَنْكَفَ,مذكر,مفرد
6757,مُنْكِلٌ,فاعل,أَنْكَلَ,مذكر,مفرد
6875,نَاكِلٌ,فاعل,نَكَلَ,مذكر,مفرد
6876,نَاكِهٌ,فاعل,نَكَهَ,مذكر,مفرد
1190,مُتَنَمِّرٌ,فاعل,تَنَمَّرَ,مذكر,مفرد
6877,نَامِسٌ,فاعل,نَمَسَ,مذكر,مفرد
6878,نَامِشٌ,فاعل,نَمَشَ,مذكر,مفرد
5849,مُتَنَمِّلٌ,فاعل,تَنَمَّلَ,مذكر,مفرد
6759,مُنَمْنِمٌ,فاعل,نَمْنَمَ,مذكر,مفرد
651,مُنْتَمِي,فاعل,اِنْتَمَى,مذكر,مفرد
6879,نَاهِبٌ,فاعل,نَهَبَ,مذكر,مفرد
6646,مُنْتَهِجٌ,فاعل,اِنْتَهَجَ,مذكر,مفرد
6880,نَاهِجٌ,فاعل,نَهَجَ,مذكر,مفرد
4104,نَاهِدٌ,فاعل,نَهَدَ,مذكر,مفرد
4105,نُهَدَاءُ,,,,جمع
4106,نُهََّادٌ,,,,جمع
4107,نَوَاهِدُ,,,,جمع
5850,مُتَنَهِّدٌ,فاعل,تَنَهَّدَ,مذكر,مفرد
4108,نَاهِرٌ,فاعل,نَهَرَ,مذكر,مفرد
4109,نَوَاهِرٌ,,,,جمع
4110,نُهََّارٌ,,,,جمع
4111,نَهَرَةٌ,,,,جمع
6647,مُنْتَهِرٌ,فاعل,اِنْتَهَرَ,مذكر,مفرد
4112,نَاهِزٌ,فاعل,نَهَزَ,مذكر,مفرد
4113,نَوَاهِزٌ,,,,جمع
4114,نُهََّازٌ,,,,جمع
4115,نَهَزَةٌ,,,,جمع
6648,مُنْتَهِزٌ,فاعل,اِنْتَهَزَ,مذكر,مفرد
5807,مُتَنَاهِشٌ,فاعل,تَنَاهَشَ,مذكر,مفرد
6881,نَاهِشٌ,فاعل,نَهَشَ,مذكر,مفرد
3767,مُنَاهِضٌ,فاعل,نَاهَضَ,مذكر,مفرد
4116,نَاهِضٌ,فاعل,نَهَضَ,مذكر,مفرد
4117,نُهَّضٌ,,,,جمع
4118,نَوَاهِضُ,,,,جمع
4119,نُهََّاضٌ,,,,جمع
4120,نَهَضَةٌ,,,,جمع
5808,مُتَنَاهِضٌ,فاعل,تَنَاهَضَ,مذكر,مفرد
6255,مُسْتَنْهِضٌ,فاعل,اِسْتَنْهَضَ,مذكر,مفرد
6649,مُنْتَهِضٌ,فاعل,اِنْتَهَضَ,مذكر,مفرد
6764,مُنْهِضٌ,فاعل,أَنْهَضَ,مذكر,مفرد
4121,نَاهِقٌ,فاعل,نَهَقَ,مذكر,مفرد
4122,نَوَاهِقُ,,,,جمع
663,مُنْتَهِكٌ,فاعل,اِنْتَهَكَ,مذكر,مفرد
724,مُنْهِكٌ,فاعل,أَنْهَكَ,مذكر,مفرد
6882,نَاهِكٌ,فاعل,نَهَكَ,مذكر,مفرد
4123,نَاهِلٌ,فاعل,نَهِلَ,مذكر,مفرد
4124,نُهُلٌ,,,,جمع
4125,نُهُولٌ,,,,جمع
4126,نَهْلَةٌ,,,,جمع
4127,نَوَاهِلٌ,,,,جمع
4128,نَهَلَةٌ,,,,جمع
6766,مُنْهِلٌ,فاعل,أَنْهَلَ,مذكر,مفرد
6883,نَاهِمٌ,فاعل,نَهَمَ,مذكر,مفرد
664,مُنْتَهِي,فاعل,اِنْتَهَى,مذكر,مفرد
4129,نَاهِي,فاعل,نَهَى,مذكر,مفرد
4130,نُهَاةٌ,,,,جمع
4131,نَوَاهِي,,,,جمع
3768,مُنَاوِئٌ,فاعل,نَاوَأَ,مذكر,مفرد
3769,مُنَاوِئٌ,,,مذكر,مفرد
634,مُنِيبٌ,فاعل,أَنَابَ,مذكر,مفرد
3739,نَائِبٌ,فاعل,نَابَ,مذكر,مفرد
3740,نُوََّابٌ,,,,جمع
3741,نَوَائِبٌ,,,,جمع
3770,مُنَاوِبٌ,فاعل,نَاوَبَ,مذكر,مفرد
5809,مُتَنَاوِبٌ,فاعل,تَنَاوَبَ,مذكر,مفرد
3743,نَائِحٌ,فاعل,نَاحَ,مذكر,مفرد
3744,نَوَائِحُ,,,,جمع
409,مُسْتَنِيرٌ,فاعل,اِسْتَنَارَ,مذكر,مفرد
635,مُنِيرٌ,فاعل,أَنَارَ,مذكر,مفرد
3771,مُنَاوِرٌ,فاعل,نَاوَرَ,مذكر,مفرد
4478,مُتَنَوِّرٌ,,تَنَوَّرَ,مذكر,مفرد
6768,مُنْوِرٌ,فاعل,أَنْوَرَ,مذكر,مفرد
3772,مُنَاوِشٌ,فاعل,نَاوَشَ,مذكر,مفرد
1191,مُتَنَوِّعٌ,فاعل,تَنَوَّعَ,مذكر,مفرد
4132,مُنَوِّعٌ,فاعل,نَوَّعَ,مذكر,مفرد
636,مُنِيفٌ,فاعل,أَنَافَ,مذكر,مفرد
3761,نَائِلٌ,فاعل,نَالَ,مذكر,مفرد
3762,نَوَائِلٌ,,,,جمع
5810,مُتَنَاوِلٌ,فاعل,تَنَاوَلَ,مذكر,مفرد
6629,مُنَاوِلٌ,فاعل,نَاوَلَ,مذكر,مفرد
3763,نَائِمٌ,فاعل,نَامَ,مذكر,مفرد
3764,نِيَامٌ,,,,جمع
3765,نُوََّامٌ,,,,جمع
4102,نَامِي,فاعل,نَمَا,مذكر,مفرد
4103,نُمَاةٌ,,,,جمع
4133,مُنَوِّمٌ,فاعل,نَوَّمَ,مذكر,مفرد
5811,مُتَنَاوِمٌ,فاعل,تَنَاوَمَ,مذكر,مفرد
5851,مُتَنَوِّمٌ,فاعل,تَنَوَّمَ,مذكر,مفرد
6769,مُنَوِّهٌ,فاعل,نَوَّهَ,مذكر,مفرد
4134,نَاوِي,فاعل,نَوَى,مذكر,مفرد
4135,نِوَاءٌ,,,,جمع
6884,هَابِرٌ,فاعل,هَبَرَ,مذكر,مفرد
6885,هَابِشٌ,فاعل,هَبَشَ,مذكر,مفرد
4155,هَابِطٌ,فاعل,هَبَطَ,مذكر,مفرد
4156,هَوَابِطٌ,,,,جمع
4157,هُبََّاطٌ,,,,جمع
4158,هَبَطَةٌ,,,,جمع
6760,مُنْهَبِطٌ,فاعل,اِنْهَبَطَ,مذكر,مفرد
6770,مُهْبِطٌ,فاعل,أَهْبَطَ,مذكر,مفرد
4159,هَابِلٌ,فاعل,هَبَلَ,مذكر,مفرد
4160,هَوَابِلٌ,,,,جمع
4161,هُبََّالٌ,,,,جمع
4162,هَبَلَةٌ,,,,جمع
419,مُسْتَهْتِرٌ,فاعل,اِسْتَهْتَرَ,مذكر,مفرد
4138,مُهَاتِرٌ,فاعل,هَاتَرَ,مذكر,مفرد
5852,مُتَهَاتِرٌ,فاعل,تَهَاتَرَ,مذكر,مفرد
6886,هَاتِرٌ,فاعل,هَتَرَ,مذكر,مفرد
4163,هَاتِفٌ,فاعل,هَتَفَ,مذكر,مفرد
4164,هَوَاتِفُ,,,,جمع
4165,هُتََّافٌ,,,,جمع
4166,هَتَفَةٌ,,,,جمع
1194,مُتَهَتِّكٌ,فاعل,تَهَتَّكَ,مذكر,مفرد
6761,مُنْهَتِكٌ,فاعل,اِنْهَتَكَ,مذكر,مفرد
6887,هَاتِكٌ,فاعل,هَتَكَ,مذكر,مفرد
6888,هَاتِمٌ,فاعل,هَتَمَ,مذكر,مفرد
1195,مُتَهَجِّدٌ,فاعل,تَهَجَّدَ,مذكر,مفرد
4170,هَاجِدٌ,فاعل,هَجَدَ,مذكر,مفرد
4171,هُجُودٌ,,,,جمع
4172,هُجَّدٌ,,,,جمع
4173,هَوَاجِدٌ,,,,جمع
4174,هُجََّادٌ,,,,جمع
4175,هَجَدَةٌ,,,,جمع
4141,مُهَاجِرٌ,فاعل,هَاجَرَ,مذكر,مفرد
4176,هَاجِرٌ,فاعل,هَجَرَ,مذكر,مفرد
4177,هَوَاجِرُ,,,,جمع
4178,هُجََّارٌ,,,,جمع
4179,هَجَرَةٌ,,,,جمع
5860,مُتَهَجِّرٌ,فاعل,تَهَجَّرَ,مذكر,مفرد
4180,هَاجِسٌ,فاعل,هَجَسَ,مذكر,مفرد
4181,هَوَاجِسُ,,,,جمع
4182,هَاجِعٌ,فاعل,هَجَعَ,مذكر,مفرد
4183,هُجُوعٌ,,,,جمع
